ID,Time step,Position,Number of neighbors,Moved,Transacted,Poor,Rich,Amount of income gained/lost,Amount of tax paid,Amount of tax received,Amount of charity given,Amount of charity received
76,1,"5,3",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
77,1,"19,2",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
78,1,"1,8",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
79,1,"16,17",3,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
0,2,"9,9",2,False,True,False,False,1.0,0.48793597821187795,0.33068344424122476,0,0.0
1,2,"9,11",2,False,True,False,False,3.0,0.9951743912847513,0.33068344424122476,0,0.0
2,2,"4,10",1,False,True,False,False,1.0,0.4950980392156863,0.33068344424122476,0,0.0
3,2,"16,5",5,False,True,False,False,1.0,0.9618067866305319,0.33068344424122476,0,0.0
4,2,"12,16",3,False,True,False,False,2.0,0.978489456208187,0.33068344424122476,0,0.0
5,2,"7,8",1,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
6,2,"11,6",2,False,False,False,False,0.0,0.0,0.33068344424122476,0,0.0
7,2,"3,6",1,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
8,2,"8,13",1,False,True,False,False,1.0,0.4950980392156863,0.33068344424122476,0,0.0
9,2,"0,12",2,False,True,False,False,2.0,0.978489456208187,0.33068344424122476,0,0.0
10,2,"17,5",3,False,True,False,False,1.0,0.4950980392156863,0.33068344424122476,0,0.0
11,2,"11,2",2,False,True,False,False,2.0,0.978489456208187,0.33068344424122476,0,0.0
12,2,"1,18",1,False,True,False,False,1.0,0.4950980392156863,0.33068344424122476,0,0.0
13,2,"10,18",2,False,True,False,False,4.0,1.4808382684186099,0.33068344424122476,0,0.0
14,2,"2,16",1,False,True,False,False,-1.0,0.0,0.33068344424122476,0,0.0
15,2,"17,7",2,False,True,False,False,1.0,0.48099214062535844,0.33068344424122476,0,0.0
16,2,"6,17",4,False,True,False,False,6.0,1.5,0.33068344424122476,0,0.0
